stat,pre_split,prior_year,two_years,league_average,correlation,pre_split_bbe,prior_bbe,two_years_bbe,data_points
ld,0.069,0.116,0.051,0.764,0.13,150,150,150,812
barrel,0.26,0.303,0.222,0.215,0.32,150,150,150,812
weak,0.277,0.318,0.193,0.212,0.12,150,150,150,812
hr,0.254,0.295,0.183,0.268,0.42,150,150,150,812
swing%,0.383,0.307,0.218,0.092,0.05,150,150,150,812
chase%,0.329,0.255,0.283,0.134,0.1,150,150,150,812
xwobacon,0.25,0.321,0.211,0.219,0.09,200,150,150,711
la,0.394,0.366,0.113,0.127,0.21,200,150,150,711
ev,0.342,0.276,0.244,0.137,0.01,200,150,150,711
max_ev,0.591,0.199,0.165,0.046,0.01,200,150,150,711
gb/fb,0.327,0.234,0.21,0.229,0.27,200,150,150,711
whiff,0.466,0.291,0.172,0.071,0.12,200,150,150,711
hh,0.38,0.297,0.163,0.161,0.11,200,150,150,711
ld,0.076,0.085,0.151,0.688,0.13,200,150,150,711
barrel,0.305,0.291,0.207,0.197,0.32,200,150,150,711
weak,0.294,0.322,0.216,0.168,0.12,200,150,150,711
hr,0.327,0.21,0.244,0.218,0.41,200,150,150,711
swing%,0.464,0.258,0.181,0.097,0.05,200,150,150,711
chase%,0.384,0.289,0.211,0.115,0.1,200,150,150,711
xwobacon,0.0,0.436,0.267,0.297,0.11,0,200,150,913
la,0.0,0.6,0.215,0.185,0.25,0,200,150,913
ev,0.0,0.435,0.387,0.179,0.02,0,200,150,913
max_ev,0.0,0.675,0.318,0.007,0.02,0,200,150,913
gb/fb,0.0,0.475,0.24,0.285,0.32,0,200,150,913
whiff,0.0,0.571,0.302,0.127,0.15,0,200,150,913
hh,0.0,0.423,0.335,0.242,0.15,0,200,150,913
ld,0.0,0.115,0.071,0.813,0.15,0,200,150,913
barrel,0.0,0.42,0.291,0.289,0.4,0,200,150,913
weak,0.0,0.484,0.287,0.229,0.14,0,200,150,913
hr,0.0,0.331,0.317,0.352,0.53,0,200,150,913
swing%,0.0,0.535,0.307,0.158,0.06,0,200,150,913
chase%,0.0,0.467,0.352,0.181,0.12,0,200,150,913
xwobacon,0.034,0.395,0.269,0.302,0.09,10,200,150,797
la,0.052,0.477,0.266,0.205,0.21,10,200,150,797
ev,0.037,0.518,0.264,0.181,0.02,10,200,150,797
max_ev,0.168,0.451,0.246,0.135,0.02,10,200,150,797
gb/fb,0.045,0.398,0.236,0.321,0.25,10,200,150,797
whiff,0.035,0.592,0.239,0.134,0.13,10,200,150,797
hh,0.056,0.451,0.274,0.219,0.12,10,200,150,797
ld,0.001,0.103,0.094,0.802,0.12,10,200,150,797
barrel,0.034,0.436,0.254,0.276,0.33,10,200,150,797
weak,0.034,0.383,0.322,0.26,0.12,10,200,150,797
hr,0.038,0.319,0.273,0.37,0.4,10,200,150,797
swing%,0.073,0.503,0.277,0.147,0.05,10,200,150,797
chase%,0.014,0.481,0.311,0.195,0.1,10,200,150,797
xwobacon,0.065,0.365,0.295,0.275,0.09,25,200,150,999
la,0.074,0.513,0.209,0.204,0.21,25,200,150,999
ev,0.094,0.403,0.341,0.162,0.01,25,200,150,999
max_ev,0.279,0.438,0.155,0.128,0.02,25,200,150,999
gb/fb,0.037,0.436,0.187,0.34,0.26,25,200,150,999
whiff,0.099,0.505,0.263,0.134,0.13,25,200,150,999
hh,0.104,0.414,0.288,0.193,0.12,25,200,150,999
ld,0.016,0.121,0.093,0.77,0.12,25,200,150,999
barrel,0.068,0.423,0.264,0.246,0.32,25,200,150,999
weak,0.057,0.421,0.286,0.237,0.12,25,200,150,999
hr,0.077,0.363,0.22,0.34,0.4,25,200,150,999
swing%,0.13,0.497,0.251,0.123,0.05,25,200,150,999
chase%,0.069,0.477,0.268,0.186,0.1,25,200,150,999
xwobacon,0.106,0.394,0.236,0.264,0.09,50,200,150,1022
la,0.144,0.472,0.216,0.168,0.21,50,200,150,1022
ev,0.154,0.372,0.314,0.161,0.01,50,200,150,1022
max_ev,0.39,0.305,0.195,0.11,0.02,50,200,150,1022
gb/fb,0.07,0.377,0.239,0.314,0.28,50,200,150,1022
whiff,0.176,0.498,0.226,0.1,0.12,50,200,150,1022
hh,0.173,0.359,0.274,0.193,0.11,50,200,150,1022
ld,0.023,0.133,0.118,0.727,0.12,50,200,150,1022
barrel,0.091,0.418,0.256,0.235,0.32,50,200,150,1022
weak,0.116,0.417,0.264,0.203,0.12,50,200,150,1022
hr,0.105,0.358,0.242,0.295,0.4,50,200,150,1022
swing%,0.206,0.463,0.225,0.106,0.05,50,200,150,1022
chase%,0.113,0.429,0.3,0.158,0.1,50,200,150,1022
xwobacon,0.132,0.376,0.24,0.252,0.09,75,200,150,941
la,0.172,0.437,0.229,0.162,0.21,75,200,150,941
ev,0.182,0.348,0.312,0.157,0.01,75,200,150,941
max_ev,0.437,0.364,0.112,0.087,0.02,75,200,150,941
gb/fb,0.134,0.396,0.179,0.291,0.26,75,200,150,941
whiff,0.261,0.388,0.255,0.095,0.12,75,200,150,941
hh,0.222,0.295,0.298,0.185,0.12,75,200,150,941
ld,0.021,0.115,0.083,0.781,0.13,75,200,150,941
barrel,0.148,0.365,0.255,0.231,0.33,75,200,150,941
weak,0.161,0.364,0.272,0.203,0.12,75,200,150,941
hr,0.155,0.334,0.234,0.277,0.4,75,200,150,941
swing%,0.244,0.41,0.243,0.103,0.05,75,200,150,941
chase%,0.191,0.344,0.312,0.153,0.1,75,200,150,941
xwobacon,0.183,0.293,0.277,0.247,0.09,100,200,150,863
la,0.256,0.345,0.252,0.146,0.22,100,200,150,863
ev,0.224,0.378,0.256,0.142,0.01,100,200,150,863
max_ev,0.486,0.251,0.186,0.077,0.02,100,200,150,863
gb/fb,0.223,0.31,0.215,0.251,0.27,100,200,150,863
whiff,0.311,0.35,0.245,0.094,0.12,100,200,150,863
hh,0.285,0.28,0.269,0.166,0.11,100,200,150,863
ld,0.03,0.143,0.083,0.744,0.13,100,200,150,863
barrel,0.213,0.292,0.255,0.239,0.32,100,200,150,863
weak,0.224,0.305,0.265,0.207,0.12,100,200,150,863
hr,0.193,0.201,0.305,0.3,0.41,100,200,150,863
swing%,0.317,0.366,0.228,0.088,0.05,100,200,150,863
chase%,0.269,0.381,0.229,0.12,0.09,100,200,150,863
xwobacon,0.233,0.323,0.218,0.227,0.09,150,200,150,750
la,0.335,0.363,0.168,0.134,0.21,150,200,150,750
ev,0.307,0.291,0.27,0.132,0.01,150,200,150,750
max_ev,0.532,0.284,0.129,0.055,0.01,150,200,150,750
gb/fb,0.248,0.308,0.178,0.266,0.27,150,200,150,750
whiff,0.379,0.351,0.183,0.087,0.11,150,200,150,750
hh,0.337,0.26,0.254,0.149,0.11,150,200,150,750
ld,0.07,0.1,0.091,0.739,0.13,150,200,150,750
barrel,0.243,0.321,0.214,0.223,0.33,150,200,150,750
weak,0.271,0.333,0.196,0.201,0.12,150,200,150,750
hr,0.226,0.316,0.192,0.266,0.42,150,200,150,750
swing%,0.371,0.347,0.209,0.073,0.05,150,200,150,750
chase%,0.29,0.347,0.26,0.104,0.1,150,200,150,750
xwobacon,0.245,0.327,0.209,0.22,0.09,200,200,150,654
la,0.393,0.379,0.121,0.108,0.21,200,200,150,654
ev,0.36,0.322,0.15,0.168,0.01,200,200,150,654
max_ev,0.537,0.276,0.142,0.044,0.01,200,200,150,654
gb/fb,0.338,0.342,0.12,0.201,0.27,200,200,150,654
whiff,0.465,0.294,0.167,0.073,0.12,200,200,150,654
hh,0.397,0.268,0.173,0.162,0.11,200,200,150,654
ld,0.093,0.048,0.144,0.714,0.14,200,200,150,654
barrel,0.303,0.329,0.17,0.198,0.33,200,200,150,654
weak,0.307,0.329,0.201,0.164,0.12,200,200,150,654
hr,0.3,0.216,0.288,0.196,0.41,200,200,150,654
swing%,0.464,0.264,0.208,0.064,0.05,200,200,150,654
chase%,0.354,0.285,0.262,0.098,0.1,200,200,150,654
xwobacon,0.0,0.096,0.25,0.654,0.13,0,10,200,923
la,0.0,0.131,0.548,0.321,0.28,0,10,200,923
ev,0.0,0.127,0.59,0.283,0.02,0,10,200,923
max_ev,0.0,0.399,0.422,0.179,0.02,0,10,200,923
gb/fb,0.0,0.061,0.237,0.701,0.36,0,10,200,923
whiff,0.0,0.169,0.428,0.403,0.2,0,10,200,923
hh,0.0,0.165,0.306,0.529,0.17,0,10,200,923
ld,0.0,0.003,0.05,0.946,0.16,0,10,200,923
barrel,0.0,0.102,0.28,0.618,0.45,0,10,200,923
weak,0.0,0.09,0.302,0.608,0.16,0,10,200,923
hr,0.0,0.08,0.175,0.746,0.54,0,10,200,923
swing%,0.0,0.169,0.395,0.436,0.08,0,10,200,923
chase%,0.0,0.104,0.347,0.549,0.14,0,10,200,923
xwobacon,0.07,0.086,0.26,0.584,0.11,10,10,200,857
la,0.038,0.118,0.537,0.307,0.23,10,10,200,857
ev,0.055,0.122,0.57,0.254,0.02,10,10,200,857
max_ev,0.207,0.224,0.31,0.259,0.02,10,10,200,857
gb/fb,0.063,0.081,0.251,0.606,0.3,10,10,200,857
whiff,0.11,0.116,0.448,0.326,0.17,10,10,200,857
hh,0.101,0.086,0.335,0.478,0.15,10,10,200,857
ld,0.0,0.014,0.047,0.938,0.12,10,10,200,857
barrel,0.066,0.09,0.312,0.532,0.39,10,10,200,857
weak,0.04,0.105,0.285,0.57,0.14,10,10,200,857
hr,0.036,0.06,0.234,0.67,0.44,10,10,200,857
swing%,0.143,0.112,0.372,0.373,0.07,10,10,200,857
chase%,0.053,0.108,0.309,0.53,0.13,10,10,200,857
xwobacon,0.123,0.094,0.207,0.576,0.11,25,10,200,1028
la,0.106,0.127,0.455,0.313,0.24,25,10,200,1028
ev,0.116,0.112,0.507,0.265,0.02,25,10,200,1028
max_ev,0.363,0.189,0.211,0.237,0.02,25,10,200,1028
gb/fb,0.053,0.075,0.215,0.657,0.3,25,10,200,1028
whiff,0.197,0.136,0.356,0.312,0.17,25,10,200,1028
hh,0.161,0.114,0.277,0.448,0.14,25,10,200,1028
ld,0.009,0.007,0.055,0.929,0.12,25,10,200,1028
barrel,0.124,0.093,0.251,0.533,0.4,25,10,200,1028
weak,0.105,0.089,0.225,0.581,0.14,25,10,200,1028
hr,0.084,0.066,0.195,0.655,0.45,25,10,200,1028
swing%,0.241,0.118,0.329,0.312,0.06,25,10,200,1028
chase%,0.13,0.115,0.291,0.464,0.12,25,10,200,1028
xwobacon,0.205,0.084,0.185,0.526,0.1,50,10,200,1008
la,0.175,0.114,0.444,0.267,0.24,50,10,200,1008
ev,0.186,0.074,0.506,0.234,0.02,50,10,200,1008
max_ev,0.446,0.163,0.198,0.194,0.02,50,10,200,1008
gb/fb,0.08,0.063,0.205,0.652,0.31,50,10,200,1008
whiff,0.356,0.096,0.315,0.233,0.16,50,10,200,1008
hh,0.292,0.083,0.234,0.39,0.13,50,10,200,1008
ld,0.023,0.017,0.057,0.904,0.12,50,10,200,1008
barrel,0.204,0.102,0.224,0.469,0.37,50,10,200,1008
weak,0.2,0.081,0.216,0.503,0.14,50,10,200,1008
hr,0.152,0.081,0.148,0.619,0.44,50,10,200,1008
swing%,0.34,0.1,0.304,0.256,0.06,50,10,200,1008
chase%,0.252,0.106,0.269,0.373,0.12,50,10,200,1008
xwobacon,0.251,0.07,0.227,0.452,0.1,75,10,200,1006
la,0.225,0.09,0.447,0.238,0.24,75,10,200,1006
ev,0.23,0.085,0.441,0.245,0.02,75,10,200,1006
max_ev,0.519,0.158,0.156,0.168,0.02,75,10,200,1006
gb/fb,0.178,0.022,0.223,0.576,0.28,75,10,200,1006
whiff,0.431,0.103,0.285,0.181,0.14,75,10,200,1006
hh,0.332,0.065,0.255,0.348,0.13,75,10,200,1006
ld,0.033,0.024,0.051,0.892,0.13,75,10,200,1006
barrel,0.272,0.081,0.214,0.433,0.37,75,10,200,1006
weak,0.268,0.055,0.237,0.44,0.14,75,10,200,1006
hr,0.212,0.049,0.21,0.529,0.44,75,10,200,1006
swing%,0.405,0.08,0.274,0.241,0.06,75,10,200,1006
chase%,0.336,0.081,0.263,0.32,0.11,75,10,200,1006
xwobacon,0.316,0.071,0.195,0.418,0.1,100,10,200,970
la,0.321,0.068,0.415,0.196,0.23,100,10,200,970
ev,0.29,0.076,0.43,0.204,0.02,100,10,200,970
max_ev,0.599,0.134,0.125,0.142,0.02,100,10,200,970
gb/fb,0.255,0.058,0.189,0.498,0.3,100,10,200,970
whiff,0.513,0.07,0.254,0.162,0.14,100,10,200,970
hh,0.393,0.048,0.257,0.302,0.13,100,10,200,970
ld,0.038,0.012,0.051,0.898,0.13,100,10,200,970
barrel,0.321,0.069,0.22,0.39,0.36,100,10,200,970
weak,0.336,0.067,0.219,0.378,0.14,100,10,200,970
hr,0.251,0.043,0.194,0.513,0.43,100,10,200,970
swing%,0.473,0.083,0.237,0.207,0.06,100,10,200,970
chase%,0.416,0.062,0.244,0.277,0.11,100,10,200,970
xwobacon,0.386,0.09,0.12,0.403,0.1,150,10,200,643
la,0.423,0.09,0.288,0.199,0.21,150,10,200,643
ev,0.381,0.085,0.367,0.167,0.02,150,10,200,643
max_ev,0.607,0.127,0.15,0.116,0.02,150,10,200,643
gb/fb,0.391,0.045,0.081,0.483,0.3,150,10,200,643
whiff,0.637,0.124,0.096,0.143,0.13,150,10,200,643
hh,0.533,0.088,0.091,0.287,0.13,150,10,200,643
ld,0.086,0.025,0.016,0.873,0.13,150,10,200,643
barrel,0.394,0.094,0.148,0.364,0.36,150,10,200,643
weak,0.408,0.086,0.112,0.394,0.13,150,10,200,643
hr,0.339,0.097,0.084,0.48,0.43,150,10,200,643
swing%,0.618,0.086,0.137,0.159,0.06,150,10,200,643
chase%,0.492,0.11,0.122,0.276,0.11,150,10,200,643
xwobacon,0.409,0.119,0.086,0.386,0.1,200,10,200,493
la,0.495,0.082,0.226,0.197,0.22,200,10,200,493
ev,0.415,0.055,0.339,0.191,0.02,200,10,200,493
max_ev,0.641,0.144,0.111,0.105,0.02,200,10,200,493
gb/fb,0.488,0.05,0.047,0.415,0.27,200,10,200,493
whiff,0.655,0.102,0.111,0.132,0.13,200,10,200,493
hh,0.575,0.098,0.051,0.276,0.13,200,10,200,493
ld,0.107,0.029,0.014,0.849,0.14,200,10,200,493
barrel,0.462,0.106,0.071,0.361,0.36,200,10,200,493
weak,0.462,0.065,0.097,0.376,0.13,200,10,200,493
hr,0.392,0.072,0.078,0.458,0.44,200,10,200,493
swing%,0.691,0.084,0.111,0.113,0.06,200,10,200,493
chase%,0.562,0.12,0.092,0.226,0.11,200,10,200,493
xwobacon,0.0,0.187,0.314,0.499,0.12,0,25,200,921
la,0.0,0.268,0.45,0.283,0.27,0,25,200,921
ev,0.0,0.181,0.526,0.293,0.02,0,25,200,921
max_ev,0.0,0.471,0.418,0.111,0.02,0,25,200,921
gb/fb,0.0,0.075,0.344,0.582,0.34,0,25,200,921
whiff,0.0,0.25,0.501,0.249,0.18,0,25,200,921
hh,0.0,0.2,0.416,0.384,0.16,0,25,200,921
ld,0.0,0.035,0.07,0.895,0.16,0,25,200,921
barrel,0.0,0.214,0.327,0.459,0.43,0,25,200,921
weak,0.0,0.167,0.384,0.449,0.15,0,25,200,921
hr,0.0,0.143,0.237,0.62,0.52,0,25,200,921
swing%,0.0,0.242,0.453,0.305,0.07,0,25,200,921
chase%,0.0,0.204,0.415,0.381,0.14,0,25,200,921
xwobacon,0.056,0.174,0.3,0.47,0.1,10,25,200,855
la,0.038,0.218,0.473,0.27,0.23,10,25,200,855
ev,0.051,0.19,0.502,0.257,0.02,10,25,200,855
max_ev,0.179,0.314,0.296,0.211,0.02,10,25,200,855
gb/fb,0.062,0.065,0.202,0.671,0.31,10,25,200,855
whiff,0.08,0.182,0.508,0.23,0.15,10,25,200,855
hh,0.076,0.189,0.415,0.319,0.13,10,25,200,855
ld,0.0,0.017,0.079,0.903,0.12,10,25,200,855
barrel,0.049,0.175,0.341,0.435,0.37,10,25,200,855
weak,0.031,0.132,0.39,0.447,0.14,10,25,200,855
hr,0.033,0.128,0.242,0.597,0.42,10,25,200,855
swing%,0.115,0.181,0.439,0.266,0.06,10,25,200,855
chase%,0.048,0.177,0.424,0.35,0.12,10,25,200,855
xwobacon,0.089,0.108,0.33,0.473,0.1,25,25,200,1025
la,0.102,0.195,0.449,0.253,0.23,25,25,200,1025
ev,0.106,0.2,0.439,0.254,0.02,25,25,200,1025
max_ev,0.316,0.26,0.23,0.194,0.02,25,25,200,1025
gb/fb,0.059,0.075,0.23,0.636,0.3,25,25,200,1025
whiff,0.17,0.225,0.39,0.216,0.15,25,25,200,1025
hh,0.128,0.175,0.34,0.356,0.13,25,25,200,1025
ld,0.009,0.011,0.074,0.905,0.12,25,25,200,1025
barrel,0.094,0.158,0.311,0.438,0.38,25,25,200,1025
weak,0.082,0.116,0.383,0.419,0.14,25,25,200,1025
hr,0.07,0.094,0.272,0.564,0.43,25,25,200,1025
swing%,0.199,0.197,0.362,0.242,0.06,25,25,200,1025
chase%,0.099,0.177,0.396,0.328,0.11,25,25,200,1025
xwobacon,0.169,0.135,0.266,0.429,0.1,50,25,200,1005
la,0.169,0.188,0.4,0.243,0.23,50,25,200,1005
ev,0.178,0.16,0.435,0.227,0.02,50,25,200,1005
max_ev,0.402,0.233,0.201,0.164,0.02,50,25,200,1005
gb/fb,0.081,0.082,0.168,0.668,0.31,50,25,200,1005
whiff,0.273,0.164,0.404,0.159,0.14,50,25,200,1005
hh,0.234,0.146,0.314,0.306,0.13,50,25,200,1005
ld,0.015,0.042,0.069,0.875,0.12,50,25,200,1005
barrel,0.157,0.162,0.301,0.381,0.35,50,25,200,1005
weak,0.174,0.116,0.315,0.395,0.13,50,25,200,1005
hr,0.125,0.097,0.265,0.513,0.41,50,25,200,1005
swing%,0.294,0.167,0.33,0.209,0.06,50,25,200,1005
chase%,0.202,0.169,0.365,0.264,0.11,50,25,200,1005
xwobacon,0.222,0.117,0.253,0.408,0.1,75,25,200,1003
la,0.207,0.196,0.379,0.218,0.23,75,25,200,1003
ev,0.235,0.135,0.417,0.213,0.02,75,25,200,1003
max_ev,0.476,0.202,0.18,0.143,0.02,75,25,200,1003
gb/fb,0.174,0.056,0.196,0.574,0.29,75,25,200,1003
whiff,0.37,0.135,0.355,0.14,0.14,75,25,200,1003
hh,0.289,0.116,0.305,0.29,0.13,75,25,200,1003
ld,0.034,0.023,0.088,0.856,0.13,75,25,200,1003
barrel,0.233,0.122,0.284,0.361,0.36,75,25,200,1003
weak,0.222,0.108,0.328,0.342,0.13,75,25,200,1003
hr,0.186,0.12,0.225,0.468,0.42,75,25,200,1003
swing%,0.338,0.168,0.315,0.178,0.06,75,25,200,1003
chase%,0.282,0.122,0.351,0.245,0.11,75,25,200,1003
xwobacon,0.284,0.077,0.254,0.385,0.1,100,25,200,968
la,0.289,0.185,0.349,0.178,0.22,100,25,200,968
ev,0.283,0.128,0.388,0.201,0.02,100,25,200,968
max_ev,0.515,0.189,0.177,0.118,0.02,100,25,200,968
gb/fb,0.26,0.057,0.217,0.466,0.29,100,25,200,968
whiff,0.413,0.127,0.329,0.132,0.13,100,25,200,968
hh,0.342,0.087,0.327,0.244,0.12,100,25,200,968
ld,0.034,0.031,0.068,0.867,0.13,100,25,200,968
barrel,0.281,0.078,0.289,0.351,0.35,100,25,200,968
weak,0.292,0.109,0.299,0.299,0.13,100,25,200,968
hr,0.228,0.088,0.224,0.459,0.43,100,25,200,968
swing%,0.413,0.151,0.278,0.159,0.06,100,25,200,968
chase%,0.358,0.1,0.34,0.202,0.11,100,25,200,968
xwobacon,0.343,0.165,0.142,0.349,0.1,150,25,200,641
la,0.408,0.171,0.238,0.183,0.21,150,25,200,641
ev,0.377,0.056,0.396,0.171,0.02,150,25,200,641
max_ev,0.509,0.233,0.163,0.095,0.02,150,25,200,641
gb/fb,0.384,0.076,0.063,0.477,0.3,150,25,200,641
whiff,0.562,0.146,0.16,0.132,0.13,150,25,200,641
hh,0.491,0.122,0.14,0.247,0.12,150,25,200,641
ld,0.097,0.027,0.057,0.819,0.13,150,25,200,641
barrel,0.354,0.18,0.163,0.303,0.35,150,25,200,641
weak,0.355,0.179,0.152,0.315,0.12,150,25,200,641
hr,0.314,0.125,0.127,0.434,0.43,150,25,200,641
swing%,0.52,0.133,0.209,0.138,0.06,150,25,200,641
chase%,0.445,0.163,0.162,0.231,0.11,150,25,200,641
xwobacon,0.349,0.171,0.155,0.326,0.1,200,25,200,492
la,0.456,0.14,0.219,0.185,0.22,200,25,200,492
ev,0.41,0.138,0.276,0.176,0.02,200,25,200,492
max_ev,0.531,0.228,0.152,0.089,0.01,200,25,200,492
gb/fb,0.469,0.093,0.041,0.398,0.27,200,25,200,492
whiff,0.556,0.176,0.15,0.118,0.13,200,25,200,492
hh,0.491,0.192,0.102,0.216,0.12,200,25,200,492
ld,0.096,0.054,0.019,0.832,0.14,200,25,200,492
barrel,0.383,0.137,0.168,0.312,0.35,200,25,200,492
weak,0.403,0.15,0.14,0.308,0.12,200,25,200,492
hr,0.355,0.107,0.14,0.398,0.43,200,25,200,492
swing%,0.607,0.122,0.176,0.094,0.06,200,25,200,492
chase%,0.518,0.131,0.156,0.196,0.11,200,25,200,492
xwobacon,0.0,0.215,0.345,0.44,0.13,0,50,200,1035
la,0.0,0.362,0.35,0.288,0.3,0,50,200,1035
ev,0.0,0.358,0.421,0.221,0.02,0,50,200,1035
max_ev,0.0,0.502,0.456,0.043,0.02,0,50,200,1035
gb/fb,0.0,0.13,0.364,0.506,0.37,0,50,200,1035
whiff,0.0,0.341,0.465,0.195,0.17,0,50,200,1035
hh,0.0,0.273,0.4,0.328,0.17,0,50,200,1035
ld,0.0,0.079,0.075,0.845,0.18,0,50,200,1035
barrel,0.0,0.208,0.387,0.405,0.44,0,50,200,1035
weak,0.0,0.237,0.365,0.398,0.17,0,50,200,1035
hr,0.0,0.15,0.352,0.498,0.53,0,50,200,1035
swing%,0.0,0.333,0.462,0.205,0.07,0,50,200,1035
chase%,0.0,0.269,0.46,0.271,0.13,0,50,200,1035
xwobacon,0.042,0.189,0.368,0.401,0.1,10,50,200,852
la,0.042,0.333,0.378,0.246,0.22,10,50,200,852
ev,0.049,0.275,0.464,0.212,0.02,10,50,200,852
max_ev,0.175,0.336,0.312,0.177,0.02,10,50,200,852
gb/fb,0.039,0.161,0.353,0.448,0.27,10,50,200,852
whiff,0.063,0.3,0.469,0.168,0.14,10,50,200,852
hh,0.07,0.213,0.413,0.303,0.13,10,50,200,852
ld,0.0,0.041,0.085,0.874,0.12,10,50,200,852
barrel,0.03,0.238,0.37,0.362,0.36,10,50,200,852
weak,0.025,0.248,0.375,0.352,0.12,10,50,200,852
hr,0.025,0.125,0.347,0.503,0.41,10,50,200,852
swing%,0.102,0.288,0.387,0.223,0.06,10,50,200,852
chase%,0.034,0.313,0.36,0.293,0.11,10,50,200,852
xwobacon,0.076,0.187,0.358,0.38,0.1,25,50,200,1022
la,0.094,0.315,0.36,0.23,0.22,25,50,200,1022
ev,0.094,0.285,0.424,0.197,0.02,25,50,200,1022
max_ev,0.297,0.275,0.263,0.166,0.02,25,50,200,1022
gb/fb,0.043,0.143,0.343,0.471,0.27,25,50,200,1022
whiff,0.131,0.275,0.413,0.182,0.14,25,50,200,1022
hh,0.106,0.224,0.398,0.272,0.13,25,50,200,1022
ld,0.008,0.037,0.096,0.859,0.12,25,50,200,1022
barrel,0.079,0.204,0.367,0.35,0.36,25,50,200,1022
weak,0.074,0.243,0.343,0.34,0.13,25,50,200,1022
hr,0.062,0.12,0.314,0.503,0.42,25,50,200,1022
swing%,0.177,0.218,0.411,0.193,0.06,25,50,200,1022
chase%,0.09,0.258,0.403,0.249,0.11,25,50,200,1022
xwobacon,0.147,0.206,0.272,0.374,0.1,50,50,200,1002
la,0.157,0.27,0.345,0.228,0.23,50,50,200,1002
ev,0.173,0.256,0.373,0.199,0.02,50,50,200,1002
max_ev,0.407,0.259,0.193,0.141,0.02,50,50,200,1002
gb/fb,0.072,0.138,0.307,0.482,0.29,50,50,200,1002
whiff,0.238,0.23,0.387,0.145,0.14,50,50,200,1002
hh,0.205,0.21,0.319,0.265,0.12,50,50,200,1002
ld,0.02,0.05,0.097,0.833,0.12,50,50,200,1002
barrel,0.129,0.225,0.316,0.33,0.33,50,50,200,1002
weak,0.144,0.195,0.336,0.325,0.13,50,50,200,1002
hr,0.107,0.189,0.279,0.425,0.4,50,50,200,1002
swing%,0.25,0.23,0.344,0.176,0.06,50,50,200,1002
chase%,0.167,0.251,0.372,0.211,0.1,50,50,200,1002
xwobacon,0.183,0.185,0.284,0.348,0.1,75,50,200,1000
la,0.198,0.285,0.328,0.189,0.23,75,50,200,1000
ev,0.204,0.207,0.381,0.208,0.02,75,50,200,1000
max_ev,0.492,0.233,0.15,0.125,0.02,75,50,200,1000
gb/fb,0.143,0.146,0.241,0.47,0.27,75,50,200,1000
whiff,0.339,0.173,0.366,0.122,0.13,75,50,200,1000
hh,0.247,0.166,0.341,0.246,0.12,75,50,200,1000
ld,0.033,0.045,0.119,0.802,0.13,75,50,200,1000
barrel,0.182,0.181,0.345,0.293,0.33,75,50,200,1000
weak,0.187,0.184,0.345,0.284,0.13,75,50,200,1000
hr,0.161,0.128,0.326,0.385,0.41,75,50,200,1000
swing%,0.317,0.221,0.297,0.165,0.06,75,50,200,1000
chase%,0.222,0.204,0.383,0.191,0.1,75,50,200,1000
xwobacon,0.252,0.142,0.29,0.315,0.1,100,50,200,966
la,0.294,0.245,0.287,0.173,0.22,100,50,200,966
ev,0.255,0.196,0.374,0.175,0.01,100,50,200,966
max_ev,0.517,0.222,0.159,0.102,0.02,100,50,200,966
gb/fb,0.227,0.117,0.261,0.395,0.28,100,50,200,966
whiff,0.395,0.142,0.354,0.109,0.13,100,50,200,966
hh,0.301,0.136,0.36,0.204,0.12,100,50,200,966
ld,0.036,0.068,0.101,0.794,0.13,100,50,200,966
barrel,0.259,0.156,0.282,0.303,0.34,100,50,200,966
weak,0.262,0.171,0.329,0.238,0.13,100,50,200,966
hr,0.215,0.126,0.293,0.366,0.41,100,50,200,966
swing%,0.368,0.193,0.3,0.139,0.06,100,50,200,966
chase%,0.302,0.215,0.314,0.168,0.1,100,50,200,966
xwobacon,0.283,0.254,0.162,0.301,0.1,150,50,200,639
la,0.388,0.195,0.24,0.177,0.21,150,50,200,639
ev,0.322,0.23,0.284,0.164,0.02,150,50,200,639
max_ev,0.49,0.259,0.173,0.077,0.01,150,50,200,639
gb/fb,0.312,0.153,0.089,0.446,0.3,150,50,200,639
whiff,0.504,0.215,0.189,0.093,0.12,150,50,200,639
hh,0.42,0.18,0.187,0.213,0.12,150,50,200,639
ld,0.095,0.08,0.005,0.821,0.13,150,50,200,639
barrel,0.281,0.251,0.175,0.293,0.34,150,50,200,639
weak,0.325,0.196,0.191,0.288,0.12,150,50,200,639
hr,0.259,0.186,0.184,0.371,0.41,150,50,200,639
swing%,0.44,0.21,0.24,0.11,0.05,150,50,200,639
chase%,0.394,0.221,0.22,0.166,0.11,150,50,200,639
xwobacon,0.316,0.23,0.19,0.264,0.1,200,50,200,490
la,0.474,0.261,0.08,0.186,0.22,200,50,200,490
ev,0.383,0.163,0.289,0.164,0.02,200,50,200,490
max_ev,0.542,0.279,0.109,0.071,0.01,200,50,200,490
gb/fb,0.42,0.148,0.081,0.351,0.27,200,50,200,490
whiff,0.516,0.172,0.21,0.102,0.13,200,50,200,490
hh,0.452,0.19,0.175,0.182,0.12,200,50,200,490
ld,0.098,0.068,0.031,0.803,0.14,200,50,200,490
barrel,0.313,0.273,0.187,0.228,0.33,200,50,200,490
weak,0.39,0.226,0.113,0.271,0.12,200,50,200,490
hr,0.315,0.183,0.195,0.307,0.41,200,50,200,490
